"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
647,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",647,"K'am Samnar","Khum","Commune",NA,NA
648,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",648,"Kampong Phnum","Khum","Commune",NA,NA
649,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",649,"Khpob ateav","Khum","Commune",NA,NA
650,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",650,"Peam Reang","Khum","Commune",NA,NA
651,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",651,"Preaek Dach","Khum","Commune",NA,NA
652,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",652,"Preaek Tonloab","Khum","Commune",NA,NA
653,40,"KHM","Cambodia",8,"Kândal",66,"Leuk Daek",653,"Sandar","Khum","Commune",NA,NA
654,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",654,"Akreiy Ksatr","Khum","Commune",NA,NA
655,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",655,"Barong","Khum","Commune",NA,NA
656,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",656,"Boeng Krum","Khum","Commune",NA,NA
657,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",657,"Kaoh Kaev","Khum","Commune",NA,NA
658,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",658,"Kaoh Reah","Khum","Commune",NA,NA
659,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",659,"Lvea Sa","Khum","Commune",NA,NA
660,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",660,"Peam Oknha Ong","Khum","Commune",NA,NA
661,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",661,"Phum Thum","Khum","Commune",NA,NA
662,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",662,"Preaek Kmeng","Khum","Commune",NA,NA
663,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",663,"Preaek Rey","Khum","Commune",NA,NA
664,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",664,"Preaek Ruessei","Khum","Commune",NA,NA
665,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",665,"Sambuor","Khum","Commune",NA,NA
666,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",666,"Sarikakaev","Khum","Commune",NA,NA
667,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",667,"Thma Kor","Khum","Commune",NA,NA
668,40,"KHM","Cambodia",8,"Kândal",67,"Lvea Aem",668,"Tuek Khleang","Khum","Commune",NA,NA
669,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",669,"Bak Khaeng","Khum","Commune",NA,NA
670,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",670,"Kaoh Dach","Khum","Commune",NA,NA
671,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",671,"Preaek Anhchanh","Khum","Commune",NA,NA
672,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",672,"Preaek Dambang","Khum","Commune",NA,NA
673,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",673,"Roka Kaong Muoy","Khum","Commune",NA,NA
674,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",674,"Roka Kaong Pir","Khum","Commune",NA,NA
675,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",675,"Ruessei Chrouy","Khum","Commune",NA,NA
676,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",676,"Sambuor Meas","Khum","Commune",NA,NA
677,40,"KHM","Cambodia",8,"Kândal",68,"Mukh Kampul",677,"Svay Ampear","Khum","Commune",NA,NA
678,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",678,"Chhveang","Khum","Commune",NA,NA
679,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",679,"Chrey Loas","Khum","Commune",NA,NA
680,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",680,"Kampong Luong","Khum","Commune",NA,NA
681,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",681,"Kampong Os","Khum","Commune",NA,NA
682,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",682,"Kaoh Chen","Khum","Commune",NA,NA
683,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",683,"Phnum Bat","Khum","Commune",NA,NA
684,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",684,"Phsar Daek","Khum","Commune",NA,NA
685,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",685,"Ponhea Lueu","Khum","Commune",NA,NA
686,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",686,"Ponhea Pon","Khum","Commune",NA,NA
687,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",687,"Preaek Pnov","Khum","Commune",NA,NA
688,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",688,"Preaek Ta Teaen","Khum","Commune",NA,NA
689,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",689,"Samraong","Khum","Commune",NA,NA
690,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",690,"Tumnob Thum","Khum","Commune",NA,NA
691,40,"KHM","Cambodia",8,"Kândal",69,"Ponhea Lueu",691,"Vihear Luong","Khum","Commune",NA,NA
692,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",692,"Kaoh Anlong Chen","Khum","Commune",NA,NA
693,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",693,"Kaoh Khael","Khum","Commune",NA,NA
694,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",694,"Kaoh Khsach Tonlea","Khum","Commune",NA,NA
695,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",695,"Khpob","Khum","Commune",NA,NA
696,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",696,"Krang Yov","Khum","Commune",NA,NA
697,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",697,"Prasat","Khum","Commune",NA,NA
698,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",698,"Preaek Ambel","Khum","Commune",NA,NA
699,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",699,"Preaek Koy","Khum","Commune",NA,NA
700,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",700,"Roka Khpos","Khum","Commune",NA,NA
701,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",701,"S'ang Phnum","Khum","Commune",NA,NA
702,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",702,"Setbou","Khum","Commune",NA,NA
703,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",703,"Svay Prateal","Khum","Commune",NA,NA
704,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",704,"Svay Rolum","Khum","Commune",NA,NA
705,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",705,"Ta Lon","Khum","Commune",NA,NA
706,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",706,"Traeuy Sla","Khum","Commune",NA,NA
707,40,"KHM","Cambodia",8,"Kândal",70,"S'ang",707,"Tuek Vil","Khum","Commune",NA,NA
708,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",708,"Daeum Mien","Khum","Commune",NA,NA
709,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",709,"Kampong Samnanh","Khum","Commune",NA,NA
710,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",710,"Preaek Hour","Khum","Commune",NA,NA
711,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",711,"Preaek Ruessei","Khum","Commune",NA,NA
712,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",712,"Ta Kdol","Khum","Commune",NA,NA
713,40,"KHM","Cambodia",8,"Kândal",71,"Ta Khmau",713,"Ta Khmau","Khum","Commune",NA,NA
714,40,"KHM","Cambodia",9,"Kaôh Kong",72,"Botum Sakor",714,"Andoung Tuek","Khum","Commune",NA,NA
715,40,"KHM","Cambodia",9,"Kaôh Kong",72,"Botum Sakor",715,"Chi Phat","Khum","Commune",NA,NA
716,40,"KHM","Cambodia",9,"Kaôh Kong",72,"Botum Sakor",716,"Kandaol","Khum","Commune",NA,NA
717,40,"KHM","Cambodia",9,"Kaôh Kong",72,"Botum Sakor",717,"n.a. ( 1357)","Khum","Commune",NA,NA
718,40,"KHM","Cambodia",9,"Kaôh Kong",72,"Botum Sakor",718,"Ta Nuon","Khum","Commune",NA,NA
719,40,"KHM","Cambodia",9,"Kaôh Kong",73,"Kampong Seila",719,"Chamkar Luong","Khum","Commune",NA,NA
720,40,"KHM","Cambodia",9,"Kaôh Kong",73,"Kampong Seila",720,"Kampong Seila","Khum","Commune",NA,NA
721,40,"KHM","Cambodia",9,"Kaôh Kong",73,"Kampong Seila",721,"n.a. ( 1178)","Khum","Commune",NA,NA
722,40,"KHM","Cambodia",9,"Kaôh Kong",73,"Kampong Seila",722,"Ou Bak Roteh","Khum","Commune",NA,NA
723,40,"KHM","Cambodia",9,"Kaôh Kong",73,"Kampong Seila",723,"Stueng Chhay","Khum","Commune",NA,NA
724,40,"KHM","Cambodia",9,"Kaôh Kong",74,"Kaoh Kong",724,"Chrouy Pras","Khum","Commune",NA,NA
725,40,"KHM","Cambodia",9,"Kaôh Kong",74,"Kaoh Kong",725,"Kaoh Kapi","Khum","Commune",NA,NA
726,40,"KHM","Cambodia",9,"Kaôh Kong",74,"Kaoh Kong",726,"Ta Tai Kraom","Khum","Commune",NA,NA
727,40,"KHM","Cambodia",9,"Kaôh Kong",74,"Kaoh Kong",727,"Trapeang Rung","Khum","Commune",NA,NA
728,40,"KHM","Cambodia",9,"Kaôh Kong",75,"Kiri Sakor",728,"Kaoh Sdach","Khum","Commune",NA,NA
729,40,"KHM","Cambodia",9,"Kaôh Kong",75,"Kiri Sakor",729,"Phnhi Meas","Khum","Commune",NA,NA
730,40,"KHM","Cambodia",9,"Kaôh Kong",75,"Kiri Sakor",730,"Preaek Khsach","Khum","Commune",NA,NA
731,40,"KHM","Cambodia",9,"Kaôh Kong",76,"Mondol Seima",731,"Bak Khlang","Khum","Commune",NA,NA
732,40,"KHM","Cambodia",9,"Kaôh Kong",76,"Mondol Seima",732,"Peam Krasaob","Khum","Commune",NA,NA
733,40,"KHM","Cambodia",9,"Kaôh Kong",76,"Mondol Seima",733,"Tuol Kokir Leu","Khum","Commune",NA,NA
734,40,"KHM","Cambodia",9,"Kaôh Kong",77,"Smach Mean Chey",734,"Dang Tong","Khum","Commune",NA,NA
735,40,"KHM","Cambodia",9,"Kaôh Kong",77,"Smach Mean Chey",735,"Smach Mean Chey","Khum","Commune",NA,NA
736,40,"KHM","Cambodia",9,"Kaôh Kong",77,"Smach Mean Chey",736,"Stueng Veaeng","Khum","Commune",NA,NA
737,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",737,"Boeng Preav","Khum","Commune",NA,NA
738,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",738,"Chi Kha Kraom","Khum","Commune",NA,NA
739,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",739,"Chi Kha Leu","Khum","Commune",NA,NA
740,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",740,"Chrouy Svay","Khum","Commune",NA,NA
741,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",741,"Dang Peaeng","Khum","Commune",NA,NA
742,40,"KHM","Cambodia",9,"Kaôh Kong",78,"Srae Ambel",742,"n.a. ( 1338)","Khum","Commune",NA,NA
743,40,"KHM","Cambodia",9,"Kaôh Kong",79,"Thma Bang",743,"Chumnoab","Khum","Commune",NA,NA
744,40,"KHM","Cambodia",9,"Kaôh Kong",79,"Thma Bang",744,"Pralay","Khum","Commune",NA,NA
745,40,"KHM","Cambodia",9,"Kaôh Kong",79,"Thma Bang",745,"Ruessei Chrum","Khum","Commune",NA,NA
746,40,"KHM","Cambodia",9,"Kaôh Kong",79,"Thma Bang",746,"Ta Tey Leu","Khum","Commune",NA,NA
747,40,"KHM","Cambodia",10,"Kep",80,"Kaeb",747,"n.a. ( 1564)","Khum","Commune",NA,NA
748,40,"KHM","Cambodia",10,"Kep",80,"Kaeb",748,"n.a. ( 1574)","Khum","Commune",NA,NA
749,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",749,"Chhloung","Khum","Commune",NA,NA
750,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",750,"Damrei Phong","Khum","Commune",NA,NA
751,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",751,"Han Chey","Khum","Commune",NA,NA
752,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",752,"Kampong Damrei","Khum","Commune",NA,NA
753,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",753,"Kanhchor","Khum","Commune",NA,NA
754,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",754,"Khsach Andaet","Khum","Commune",NA,NA
755,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",755,"Pongro","Khum","Commune",NA,NA
756,40,"KHM","Cambodia",11,"Krâchéh",81,"Chhloung",756,"Preaek Saman","Khum","Commune",NA,NA
757,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",757,"Bos Leav","Khum","Commune",NA,NA
758,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",758,"Changkrang","Khum","Commune",NA,NA
759,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",759,"Dar","Khum","Commune",NA,NA
760,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",760,"Kantuot","Khum","Commune",NA,NA
761,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",761,"Kaoh Chraeng","Khum","Commune",NA,NA
762,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",762,"Kaoh Trong","Khum","Commune",NA,NA
763,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",763,"Kou Loab","Khum","Commune",NA,NA
764,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",764,"Kracheh","Khum","Commune",NA,NA
765,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",765,"Krakor","Khum","Commune",NA,NA
766,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",766,"Ou Ruessei","Khum","Commune",NA,NA
767,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",767,"Roka Kandal","Khum","Commune",NA,NA
768,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",768,"Sambok","Khum","Commune",NA,NA
769,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",769,"Thma Andaeuk","Khum","Commune",NA,NA
770,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",770,"Thma Kreae","Khum","Commune",NA,NA
771,40,"KHM","Cambodia",11,"Krâchéh",82,"Kracheh",771,"Thmei","Khum","Commune",NA,NA
772,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",772,"Chambak","Khum","Commune",NA,NA
773,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",773,"Chrouy Banteay","Khum","Commune",NA,NA
774,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",774,"Kampong Kor","Khum","Commune",NA,NA
775,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",775,"Kaoh Ta Suy","Khum","Commune",NA,NA
776,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",776,"Preaek Prasab","Khum","Commune",NA,NA
777,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",777,"Ruessei Kaev","Khum","Commune",NA,NA
778,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",778,"Saob","Khum","Commune",NA,NA
779,40,"KHM","Cambodia",11,"Krâchéh",83,"Preaek Prasab",779,"Ta Mau","Khum","Commune",NA,NA
780,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",780,"Boeng Char","Khum","Commune",NA,NA
781,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",781,"Kampong Cham","Khum","Commune",NA,NA
782,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",782,"Kaoh Khnhaer","Khum","Commune",NA,NA
783,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",783,"Kbal Damrei","Khum","Commune",NA,NA
784,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",784,"Ou Krieng","Khum","Commune",NA,NA
785,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",785,"Roluos Mean Chey","Khum","Commune",NA,NA
786,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",786,"Sambour","Khum","Commune",NA,NA
787,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",787,"Sandan","Khum","Commune",NA,NA
788,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",788,"Srae Chis","Khum","Commune",NA,NA
789,40,"KHM","Cambodia",11,"Krâchéh",84,"Sambour",789,"Voadthonak","Khum","Commune",NA,NA
790,40,"KHM","Cambodia",11,"Krâchéh",85,"Snuol",790,"Khsuem","Khum","Commune",NA,NA
791,40,"KHM","Cambodia",11,"Krâchéh",85,"Snuol",791,"Pir Thnu","Khum","Commune",NA,NA
792,40,"KHM","Cambodia",11,"Krâchéh",85,"Snuol",792,"Snuol","Khum","Commune",NA,NA
793,40,"KHM","Cambodia",11,"Krâchéh",85,"Snuol",793,"Srae Char","Khum","Commune",NA,NA
794,40,"KHM","Cambodia",11,"Krâchéh",85,"Snuol",794,"Svay Chreah","Khum","Commune",NA,NA
795,40,"KHM","Cambodia",12,"Krong Pailin",86,"Pailin",795,"Ba Yakha","Khum","Commune",NA,NA
796,40,"KHM","Cambodia",12,"Krong Pailin",86,"Pailin",796,"Ou Tavau","Khum","Commune",NA,NA
797,40,"KHM","Cambodia",12,"Krong Pailin",86,"Pailin",797,"Pailin","Khum","Commune",NA,NA
798,40,"KHM","Cambodia",12,"Krong Pailin",86,"Pailin",798,"Tuol Lvea","Khum","Commune",NA,NA
799,40,"KHM","Cambodia",12,"Krong Pailin",87,"Sala Krau",799,"Ou Andoung","Khum","Commune",NA,NA
800,40,"KHM","Cambodia",12,"Krong Pailin",87,"Sala Krau",800,"Sala Krau","Khum","Commune",NA,NA
801,40,"KHM","Cambodia",12,"Krong Pailin",87,"Sala Krau",801,"Stueng Kach","Khum","Commune",NA,NA
802,40,"KHM","Cambodia",12,"Krong Pailin",87,"Sala Krau",802,"Stueng Trang","Khum","Commune",NA,NA
803,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",88,"Mittakpheap",803,"Sangkat Bei","Khum","Commune",NA,NA
804,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",88,"Mittakpheap",804,"Sangkat Buon","Khum","Commune",NA,NA
805,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",88,"Mittakpheap",805,"Sangkat Muoy","Khum","Commune",NA,NA
806,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",88,"Mittakpheap",806,"Sangkat Pir","Khum","Commune",NA,NA
807,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",807,"Andoung Thma","Khum","Commune",NA,NA
808,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",808,"Bet Trang","Khum","Commune",NA,NA
809,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",809,"Boeng Ta Prum","Khum","Commune",NA,NA
810,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",810,"Cheung Kou","Khum","Commune",NA,NA
811,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",811,"Ou Chrov","Khum","Commune",NA,NA
812,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",812,"Ou Oknha Heng","Khum","Commune",NA,NA
813,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",813,"Prey Nob","Khum","Commune",NA,NA
814,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",814,"Ream","Khum","Commune",NA,NA
815,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",815,"Sameakki","Khum","Commune",NA,NA
816,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",816,"Samrong","Khum","Commune",NA,NA
817,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",817,"Tuek L'ak","Khum","Commune",NA,NA
818,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",818,"Tuek Thla","Khum","Commune",NA,NA
819,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",819,"Tuol Toetueng","Khum","Commune",NA,NA
820,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",89,"Prey Nob",820,"Veal Renh","Khum","Commune",NA,NA
821,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",90,"Stueng hav",821,"Kampenh","Khum","Commune",NA,NA
822,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",90,"Stueng hav",822,"Ou Treh","Khum","Commune",NA,NA
823,40,"KHM","Cambodia",13,"Krong Preah Sihanouk",90,"Stueng hav",823,"Tumnob Rolok","Khum","Commune",NA,NA
824,40,"KHM","Cambodia",14,"Môndól Kiri",91,"Kaev Seima",824,"Chong Phlah","Khum","Commune",NA,NA
825,40,"KHM","Cambodia",14,"Môndól Kiri",91,"Kaev Seima",825,"Me Mang","Khum","Commune",NA,NA
826,40,"KHM","Cambodia",14,"Môndól Kiri",91,"Kaev Seima",826,"Srae Chhuk","Khum","Commune",NA,NA
827,40,"KHM","Cambodia",14,"Môndól Kiri",91,"Kaev Seima",827,"Srae Khtum","Khum","Commune",NA,NA
828,40,"KHM","Cambodia",14,"Môndól Kiri",91,"Kaev Seima",828,"Srae Preah","Khum","Commune",NA,NA
829,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",829,"Nang Khi Loek","Khum","Commune",NA,NA
830,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",830,"Ou Buon Leu","Khum","Commune",NA,NA
831,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",831,"Roya","Khum","Commune",NA,NA
832,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",832,"Sokh Sant","Khum","Commune",NA,NA
833,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",833,"Srae Huy","Khum","Commune",NA,NA
834,40,"KHM","Cambodia",14,"Môndól Kiri",92,"Kaoh Nheaek",834,"Srae Sangkom","Khum","Commune",NA,NA
835,40,"KHM","Cambodia",14,"Môndól Kiri",93,"Ou Reang",835,"Dak Dam","Khum","Commune",NA,NA
836,40,"KHM","Cambodia",14,"Môndól Kiri",93,"Ou Reang",836,"Saen Monourom","Khum","Commune",NA,NA
837,40,"KHM","Cambodia",14,"Môndól Kiri",94,"Pechr Chenda",837,"Bu Chri","Khum","Commune",NA,NA
838,40,"KHM","Cambodia",14,"Môndól Kiri",94,"Pechr Chenda",838,"Bu Sra","Khum","Commune",NA,NA
839,40,"KHM","Cambodia",14,"Môndól Kiri",94,"Pechr Chenda",839,"Krang Teh","Khum","Commune",NA,NA
840,40,"KHM","Cambodia",14,"Môndól Kiri",94,"Pechr Chenda",840,"Srae Ampum","Khum","Commune",NA,NA
841,40,"KHM","Cambodia",14,"Môndól Kiri",95,"Saen Monourom",841,"Monourom","Khum","Commune",NA,NA
842,40,"KHM","Cambodia",14,"Môndól Kiri",95,"Saen Monourom",842,"Romonea","Khum","Commune",NA,NA
843,40,"KHM","Cambodia",14,"Môndól Kiri",95,"Saen Monourom",843,"Sokh Dom","Khum","Commune",NA,NA
844,40,"KHM","Cambodia",14,"Môndól Kiri",95,"Saen Monourom",844,"Spean Mean Chey","Khum","Commune",NA,NA
845,40,"KHM","Cambodia",15,"Otdar Mean Chey",96,"Anlong Veaeng",845,"n.a. ( 7)","Khum","Commune",NA,NA
846,40,"KHM","Cambodia",15,"Otdar Mean Chey",97,"Banteay Ampil",846,"n.a. ( 10)","Khum","Commune",NA,NA
847,40,"KHM","Cambodia",15,"Otdar Mean Chey",98,"Chong Kal",847,"Cheung Tien","Khum","Commune",NA,NA
848,40,"KHM","Cambodia",15,"Otdar Mean Chey",98,"Chong Kal",848,"Chong Kal","Khum","Commune",NA,NA
849,40,"KHM","Cambodia",15,"Otdar Mean Chey",98,"Chong Kal",849,"Krasang","Khum","Commune",NA,NA
850,40,"KHM","Cambodia",15,"Otdar Mean Chey",98,"Chong Kal",850,"Pongro","Khum","Commune",NA,NA
851,40,"KHM","Cambodia",15,"Otdar Mean Chey",99,"Samraong",851,"Bansay Reak","Khum","Commune",NA,NA
852,40,"KHM","Cambodia",15,"Otdar Mean Chey",99,"Samraong",852,"Bos Sbov","Khum","Commune",NA,NA
853,40,"KHM","Cambodia",15,"Otdar Mean Chey",99,"Samraong",853,"Kriel","Khum","Commune",NA,NA
854,40,"KHM","Cambodia",15,"Otdar Mean Chey",99,"Samraong",854,"Samraong","Khum","Commune",NA,NA
855,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",855,"Chaom Chau","Khum","Commune",NA,NA
856,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",856,"Cheung Aek","Khum","Commune",NA,NA
857,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",857,"Dangkao","Khum","Commune",NA,NA
858,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",858,"Kakab","Khum","Commune",NA,NA
859,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",859,"Kouk Roka","Khum","Commune",NA,NA
860,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",860,"Krang Pongro","Khum","Commune",NA,NA
861,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",861,"Krang thnong","Khum","Commune",NA,NA
862,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",862,"n.a. ( 1022)","Khum","Commune",NA,NA
863,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",863,"Phleung Chheh Roteh","Khum","Commune",NA,NA
864,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",864,"Pong Tuek","Khum","Commune",NA,NA
865,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",865,"Prateah Lang","Khum","Commune",NA,NA
866,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",866,"Prey Sa","Khum","Commune",NA,NA
867,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",867,"Prey Veaeng","Khum","Commune",NA,NA
868,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",868,"Sak Sampov","Khum","Commune",NA,NA
869,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",869,"Samraong Kraom","Khum","Commune",NA,NA
870,40,"KHM","Cambodia",16,"Phnom Penh",100,"Dangkao",870,"Trapeang krasang","Khum","Commune",NA,NA
871,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",871,"Boeng Tumpun","Khum","Commune",NA,NA
872,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",872,"Chak Angrae Kraom","Khum","Commune",NA,NA
873,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",873,"Chak Angrae Leu","Khum","Commune",NA,NA
